t,s,Solar,Storage injection,Storage generation,storage_status,unmet,surplus,lower_fcas,up_fcas,lower_fcas_stor,up_fcas_stor,Load,dual_demand,emission
6657,Avg,0.802524936913862,0.0,0.0,0.2073278610424133,0.0,0.0,0.0,0.0,11.937316141530099,0.0802524936913862,0.802524936913862,-0.0,0.0
6658,Avg,1.6743299449843794,0.842692046124676,0.0,1.0500199071670893,0.0,0.0,0.0,0.0,11.937316141530099,0.16743299449843796,0.8316378988597035,-0.0,0.0
6659,Avg,0.39880303118305926,0.0,0.5050698020243917,0.5449501051426977,0.0,0.0,0.0,0.0,11.937316141530099,0.039880303118305926,0.8533658530050118,-0.0,0.0
6660,Avg,3.561630338840708,2.699278884646087,0.0,3.244228989788785,0.0,0.0,0.0,0.0,11.937316141530099,0.35616303388407083,0.862351454194621,-0.0,0.0
6661,Avg,3.654260516703926,2.793839658215096,0.0,6.038068648003881,0.0,0.0,0.0,0.0,11.937316141530099,0.36542605167039266,0.8604208584888304,-0.0,0.0
6662,Avg,3.46436865208433,2.614813603312195,0.0,8.652882251316075,0.0,0.0,0.0,0.0,11.937316141530099,0.34643686520843303,0.8495550487721348,-0.0,0.0
6663,Avg,2.9479554104968932,2.086691240840735,0.0,10.739573492156811,0.0,0.0,0.0,0.0,11.937316141530099,0.29479554104968936,0.8612641696561584,-0.0,0.0
6664,Avg,2.003127596292076,1.147562486177764,0.0,11.887135978334575,0.0,0.0,0.0,0.0,11.937316141530099,0.20031275962920758,0.8555651101143119,-0.0,0.0
6665,Avg,0.8892497074868869,0.05018016319552465,0.0,11.937316141530099,0.0,0.0,0.0,0.0,11.937316141530099,0.0889249707486887,0.8390695442913623,-0.0,0.0
6666,Avg,0.08568291452347608,0.0,0.8049484488623295,11.132367692667769,0.0,0.0,0.0,0.0,11.937316141530099,0.008568291452347608,0.8101365184995727,0.7500000000000001,0.0
6667,Avg,0.0,0.0,0.9125387225632181,10.219828970104551,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8212848503068962,0.7500000000000001,0.0
6668,Avg,0.0,0.0,0.9294554079858146,9.290373562118736,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8365098671872331,0.7500000000000001,0.0
6669,Avg,0.0,0.0,0.9085316217907845,8.381841940327952,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.817678459611706,0.7500000000000001,0.0
6670,Avg,0.0,0.0,0.8949767498325215,7.486865190495431,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8054790748492693,0.7500000000000001,0.0
6671,Avg,0.0,0.0,0.892904902443583,6.593960288051848,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8036144121992247,0.7500000000000001,0.0
6672,Avg,0.0,0.0,0.8773129167331323,5.716647371318716,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.789581625059819,0.7500000000000001,0.0
6673,Avg,0.0,0.0,0.8607456741654482,4.855901697153268,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7746711067489034,0.7500000000000001,0.0
6674,Avg,0.0,0.0,0.8396671313624692,4.016234565790799,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7557004182262222,0.7500000000000001,0.0
6675,Avg,0.0,0.0,0.8211656184387454,3.1950689473520537,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7390490565948707,0.7500000000000001,0.0
6676,Avg,0.0,0.0,0.8118789580693524,2.3831899892827013,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7306910622624171,0.7500000000000001,0.0
6677,Avg,0.0,0.0,0.8127234254642113,1.57046656381849,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7314510829177902,0.7500000000000001,0.0
6678,Avg,0.0,0.0,0.785233281909245,0.785233281909245,0.04681619033921325,0.0,0.0,0.0,11.937316141530099,0.0,0.7535261440575338,1.0,0.0
6679,Avg,0.2941008147157152,0.0,0.37791160021883674,0.4073216816904083,0.1550822716800711,0.0,0.0,0.0,11.937316141530099,0.029410081471571523,0.7893035265927394,1.0,0.0
6680,Avg,0.8095860933409005,0.0,0.0,0.4073216816904083,0.0,0.0,0.0,0.0,11.937316141530099,0.08095860933409005,0.8095860933409005,-0.0,0.0
6681,Avg,0.814838366904353,0.0,0.0,0.4073216816904083,0.0,0.0,0.0,0.0,11.937316141530099,0.0814838366904353,0.814838366904353,-0.0,0.0
6682,Avg,2.3760037881254457,1.5328234336651252,0.0,1.9401451153555334,0.0,0.0,0.0,0.0,11.937316141530099,0.2376003788125446,0.8431803544603207,-0.0,0.0
6683,Avg,0.0,0.0,0.9700725576777667,0.9700725576777667,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.87306530190999,-0.0,0.0
6684,Avg,4.261487061606328,6.597583664301495,3.5707537579093143,3.9969024640699473,0.0,0.0,0.0,0.0,11.937316141530099,0.42614870616063283,0.877581779423216,-0.0,0.0
6685,Avg,4.126674423806334,3.2472079701027354,0.0,7.244110434172683,0.0,0.0,0.0,0.0,11.937316141530099,0.41266744238063346,0.8794664537035988,-0.0,0.0
6686,Avg,3.339317911968986,2.4704104370268123,0.0,9.714520871199495,0.0,0.0,0.0,0.0,11.937316141530099,0.33393179119689864,0.8689074749421738,-0.0,0.0
6687,Avg,2.4801730122876453,1.603699498017436,0.0,11.318220369216931,0.0,0.0,0.0,0.0,11.937316141530099,0.24801730122876453,0.8764735142702094,-0.0,0.0
6688,Avg,1.4913458635977999,0.6190957723131683,0.0,11.937316141530099,0.0,0.0,0.0,0.0,11.937316141530099,0.14913458635978,0.8722500912846316,-0.0,0.0
6689,Avg,0.6646215261685847,0.0,0.20711487487148006,11.730201266658618,0.0,0.0,0.0,0.0,11.937316141530099,0.06646215261685848,0.8510249135529168,0.7500000000000001,0.0
6690,Avg,0.05557810671793043,0.0,0.8553783962226402,10.874822870435978,0.0,0.0,0.0,0.0,11.937316141530099,0.005557810671793044,0.8254186633183066,0.7500000000000001,0.0
6691,Avg,0.0,0.0,0.924413366546367,9.95040950388961,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8319720298917302,0.7500000000000001,0.0
6692,Avg,0.0,0.0,0.9338340463254872,9.016575457564123,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8404506416929384,0.7500000000000001,0.0
6693,Avg,0.0,0.0,0.9144836189779404,8.102091838586183,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8230352570801464,0.7500000000000001,0.0
6694,Avg,0.0,0.0,0.8981040878433708,7.2039877507428125,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8082936790590337,0.7500000000000001,0.0
6695,Avg,0.0,0.0,0.8904460699131094,6.313541680829703,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8014014629217984,0.7500000000000001,0.0
6696,Avg,0.0,0.0,0.883626387158819,5.429915293670883,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7952637484429371,0.7500000000000001,0.0
6697,Avg,0.0,0.0,0.8723194649364711,4.557595828734413,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7850875184428239,0.7500000000000001,0.0
6698,Avg,0.0,0.0,0.8539372728214775,3.703658555912935,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7685435455393297,0.7500000000000001,0.0
6699,Avg,0.0,0.0,0.8410289988745882,2.862629557038347,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7569260989871293,0.7500000000000001,0.0
6700,Avg,0.0,0.0,0.8313785715359355,2.0312509855024117,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.748240714382342,0.7500000000000001,0.0
6701,Avg,0.0,0.0,0.8328059742117353,1.1984450112906764,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7495253767905617,0.7500000000000001,0.0
6702,Avg,0.0,0.0,0.5992225056453382,0.5992225056453382,0.22724056862402087,0.0,0.0,0.0,11.937316141530099,0.0,0.7665408237048252,1.0,0.0
6703,Avg,0.32883713141442167,0.0,0.28316939625194804,0.31605310939339015,0.21214543978573436,0.0,0.0,0.0,11.937316141530099,0.032883713141442165,0.7958350278269093,1.0,0.0
6704,Avg,0.8130082085179863,0.0,0.0,0.31605310939339015,0.0,0.0,0.0,0.0,11.937316141530099,0.08130082085179863,0.8130082085179863,-0.0,0.0
6705,Avg,2.395476599149782,1.5795291244974612,0.0,1.8955822338908515,0.0,0.0,0.0,0.0,11.937316141530099,0.23954765991497823,0.8159474746523211,-0.0,0.0
6706,Avg,0.0,0.0,0.9477911169454257,0.9477911169454257,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8530120052508832,-0.0,0.0
6707,Avg,4.0919381071076275,3.212609923237229,0.0,4.160401040182655,0.0,0.0,0.0,0.0,11.937316141530099,0.4091938107107628,0.8793281838703985,-0.0,0.0
6708,Avg,1.6589828632434198,4.678631082749074,4.336566918303693,4.502465204628036,0.0,0.0,0.0,0.0,11.937316141530099,0.165898286324342,0.8832620069676705,-0.0,0.0
6709,Avg,3.62415570889838,2.744054612669696,0.0,7.246519817297733,0.0,0.0,0.0,0.0,11.937316141530099,0.362415570889838,0.8801010962286839,-0.0,0.0
6710,Avg,3.03826983391353,2.163252323736984,0.0,9.409772141034717,0.0,0.0,0.0,0.0,11.937316141530099,0.303826983391353,0.8750175101765459,-0.0,0.0
6711,Avg,2.4871202756273867,1.607584265709707,0.0,11.017356406744424,0.0,0.0,0.0,0.0,11.937316141530099,0.2487120275627387,0.8795360099176797,-0.0,0.0
6712,Avg,1.790078187206676,0.9199597347856753,0.0,11.937316141530099,0.0,0.0,0.0,0.0,11.937316141530099,0.17900781872066762,0.8701184524210007,-0.0,0.0
6713,Avg,0.7433571773523195,0.0,0.11214169354937353,11.825174447980725,0.0,0.0,0.0,0.0,11.937316141530099,0.07433571773523195,0.8442847015467557,0.7500000000000001,0.0
6714,Avg,0.05094659782476956,0.0,0.8469158596117285,10.978258588368996,0.0,0.0,0.0,0.0,11.937316141530099,0.005094659782476956,0.8131708714753252,0.7500000000000001,0.0
6715,Avg,0.0,0.0,0.9190338190139633,10.059224769355033,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.827130437112567,0.7500000000000001,0.0
6716,Avg,0.0,0.0,0.9328018206866828,9.12642294866835,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8395216386180145,0.7500000000000001,0.0
6717,Avg,0.0,0.0,0.9118954013100282,8.214527547358323,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8207058611790253,0.7500000000000001,0.0
6718,Avg,0.0,0.0,0.899423544742422,7.3151040026159,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8094811902681798,0.7500000000000001,0.0
6719,Avg,0.0,0.0,0.8892977534129275,6.425806249202973,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8003679780716347,0.7500000000000001,0.0
6720,Avg,0.0,0.0,0.8780257520706548,5.547780497132318,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7902231768635893,0.7500000000000001,0.0
6721,Avg,0.0,0.0,0.8699883323535125,4.677792164778806,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7829894991181612,0.7500000000000001,0.0
6722,Avg,0.0,0.0,0.8584072859036537,3.819384878875152,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7725665573132883,0.7500000000000001,0.0
6723,Avg,0.0,0.0,0.846493039957309,2.9728918389178434,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7618437359615781,0.7500000000000001,0.0
6724,Avg,0.0,0.0,0.8368611028969806,2.136030736020863,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7531749926072825,0.7500000000000001,0.0
6725,Avg,0.0,0.0,0.8387186034898515,1.2973121325310113,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7548467431408663,0.7500000000000001,0.0
6726,Avg,0.0,0.0,0.6486560662655056,0.6486560662655056,0.17984526515722843,0.0,0.0,0.0,11.937316141530099,0.0,0.7636357247961836,1.0,0.0
6727,Avg,0.3218898680746804,0.0,0.3082335397290188,0.34042252653648686,0.18745352762961948,0.0,0.0,0.0,11.937316141530099,0.03218898680746804,0.7867535814604167,1.0,0.0
6728,Avg,0.9735728941829357,0.17216957755222184,0.0,0.5125921040887087,0.0,0.0,0.0,0.0,11.937316141530099,0.09735728941829358,0.8014033166307138,-0.0,0.0
6729,Avg,2.255544830969343,1.4408132629763744,0.0,1.953405367065083,0.0,0.0,0.0,0.0,11.937316141530099,0.22555448309693432,0.8147315679929688,-0.0,0.0
6730,Avg,0.0,0.0,0.9446890567834247,1.0087163102816583,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8502201511050822,-0.0,0.0
6731,Avg,3.387948755347175,2.513985794894833,0.0,3.5227021051764913,0.0,0.0,0.0,0.0,11.937316141530099,0.33879487553471754,0.8739629604523421,-0.0,0.0
6732,Avg,3.4157378087061407,2.5387363244329864,0.0,6.061438429609478,0.0,0.0,0.0,0.0,11.937316141530099,0.3415737808706141,0.8770014842731546,-0.0,0.0
6733,Avg,3.114689730650684,2.237767366044425,0.0,8.299205795653902,0.0,0.0,0.0,0.0,11.937316141530099,0.31146897306506843,0.8769223646062593,-0.0,0.0
6734,Avg,2.7325902469649126,1.8622946389532333,0.0,10.161500434607136,0.0,0.0,0.0,0.0,11.937316141530099,0.27325902469649127,0.8702956080116793,-0.0,0.0
6735,Avg,2.142072863086902,1.2746547168691236,0.0,11.43615515147626,0.0,0.0,0.0,0.0,11.937316141530099,0.21420728630869024,0.8674181462177787,-0.0,0.0
6736,Avg,1.3524005968029738,0.5011609900538386,0.0,11.937316141530099,0.0,0.0,0.0,0.0,11.937316141530099,0.13524005968029737,0.8512396067491351,-0.0,0.0
6737,Avg,0.6067276650040738,0.0,0.24790742913371677,11.689408712396382,0.0,0.0,0.0,0.0,11.937316141530099,0.060672766500407385,0.8298443512244189,0.7500000000000001,0.0
6738,Avg,0.039367825591867384,0.0,0.8418955392751134,10.84751317312127,0.0,0.0,0.0,0.0,11.937316141530099,0.003936782559186738,0.7970738109394694,0.7500000000000001,0.0
6739,Avg,0.0,0.0,0.8903302131058878,9.957182960015382,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.801297191795299,0.7500000000000001,0.0
6740,Avg,0.0,0.0,0.9072422174453642,9.049940742570017,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8165179957008277,0.7500000000000001,0.0
6741,Avg,0.0,0.0,0.8951012198326839,8.154839522737333,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8055910978494154,0.7500000000000001,0.0
6742,Avg,0.0,0.0,0.8865333397763762,7.268306182960957,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7978800057987385,0.7500000000000001,0.0
6743,Avg,0.0,0.0,0.8912340366347089,6.377072146326249,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.802110632971238,0.7500000000000001,0.0
6744,Avg,0.0,0.0,0.8857979416182147,5.491274204708034,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7972181474563932,0.7500000000000001,0.0
6745,Avg,0.0,0.0,0.8653086535583888,4.625965551149646,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.77877778820255,0.7500000000000001,0.0
6746,Avg,0.0,0.0,0.8516830972450127,3.7742824539046333,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7665147875205114,0.7500000000000001,0.0
6747,Avg,0.0,0.0,0.8423885726559782,2.931893881248655,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7581497153903803,0.7500000000000001,0.0
6748,Avg,0.0,0.0,0.8359336867092344,2.095960194539421,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7523403180383109,0.7500000000000001,0.0
6749,Avg,0.0,0.0,0.8371322312312943,1.2588279633081265,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7534190081081649,0.7500000000000001,0.0
6750,Avg,0.0,0.0,0.6294139816540633,0.6294139816540633,0.20060341440603535,0.0,0.0,0.0,11.937316141530099,0.0,0.7670759978946923,1.0,0.0
6751,Avg,0.2338911991046239,0.0,0.3030124308718004,0.32640155078226285,0.296113060745438,0.0,0.0,0.0,11.937316141530099,0.02338911991046239,0.8027154476346822,1.0,0.0
6752,Avg,0.824532211288944,0.0,0.0,0.32640155078226285,0.0,0.0,0.0,0.0,11.937316141530099,0.08245322112889442,0.824532211288944,-0.0,0.0
6753,Avg,0.8421079838526787,0.0,0.0,0.32640155078226285,0.0,0.0,0.0,0.0,11.937316141530099,0.08421079838526788,0.8421079838526787,-0.0,0.0
6754,Avg,2.557014505949806,1.680216255581392,0.0,2.006617806363655,0.0,0.0,0.0,0.0,11.937316141530099,0.2557014505949806,0.8767982503684141,-0.0,0.0
6755,Avg,0.0,0.0,1.0033089031818274,1.0033089031818274,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.9029780128636445,-0.0,0.0
6756,Avg,4.402249202949406,3.4875283232735255,0.0,4.490837226455353,0.0,0.0,0.0,0.0,11.937316141530099,0.44022492029494065,0.9147208796758807,-0.0,0.0
6757,Avg,2.430733663791905,1.512615019933329,0.0,6.003452246388682,0.0,0.0,0.0,0.0,11.937316141530099,0.24307336637919053,0.918118643858576,-0.0,0.0
6758,Avg,3.758469466800045,2.8508660288946386,0.0,8.85431827528332,0.0,0.0,0.0,0.0,11.937316141530099,0.3758469466800045,0.9076034379054067,-0.0,0.0
6759,Avg,2.936376638263991,2.0296717014958983,0.0,10.883989976779219,0.0,0.0,0.0,0.0,11.937316141530099,0.2936376638263991,0.906704936768093,-0.0,0.0
6760,Avg,1.9475494895741454,1.0533261647508807,0.0,11.937316141530099,0.0,0.0,0.0,0.0,11.937316141530099,0.19475494895741455,0.8942233248232646,-0.0,0.0
6761,Avg,0.8058825474099912,0.0,0.06833759219748303,11.868978549332615,0.0,0.0,0.0,0.0,11.937316141530099,0.08058825474099912,0.867386380387726,0.9921875000000001,0.0
6762,Avg,0.06947263339741303,0.0,0.8472437399943418,11.021734809338273,0.0,0.0,0.0,0.0,11.937316141530099,0.006947263339741303,0.8319919993923206,0.9921875000000001,0.0
6763,Avg,0.0,0.0,0.933846591628249,10.087888217710024,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8404619324654241,0.9921875000000001,0.0
6764,Avg,0.0,0.0,0.9420936302475077,9.145794587462516,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8478842672227569,0.9921875000000001,0.0
6765,Avg,0.0,0.0,0.9224894413840224,8.223305146078493,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8302404972456202,0.9921875000000001,0.0
6766,Avg,0.0,0.0,0.9093732805357714,7.313931865542722,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8184359524821943,0.9921875000000001,0.0
6767,Avg,0.0,0.0,0.9037302348345394,6.410201630708182,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8133572113510854,0.9921875000000001,0.0
6768,Avg,0.0,0.0,0.9005289357103929,5.509672694997789,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8104760421393536,0.9921875000000001,0.0
6769,Avg,0.0,0.0,0.8846941422185047,4.624978552779284,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7962247279966542,0.9921875000000001,0.0
6770,Avg,0.0,0.0,0.8651444411625371,3.759834111616747,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7786299970462833,0.9921875000000001,0.0
6771,Avg,0.0,0.0,0.8529074813458954,2.906926630270852,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7676167332113059,0.9921875000000001,0.0
6772,Avg,0.0,0.0,0.845214729778883,2.061711900491969,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7606932568009946,0.9921875000000001,0.0
6773,Avg,0.0,0.0,0.847936639180704,1.2137752613112647,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7631429752626336,0.9921875000000001,0.0
6774,Avg,0.0,0.0,0.6068876306556323,0.6068876306556323,0.23189228997826417,0.0,0.0,0.0,11.937316141530099,0.0,0.7780911575683332,1.0,0.0
6775,Avg,0.1945233735127565,0.0,0.29371764665217837,0.31316998400345397,0.3525104276062161,0.0,0.0,0.0,11.937316141530099,0.01945233735127565,0.8113796831059331,1.0,0.0
6776,Avg,0.9425120597582368,0.10701183198375375,0.0,0.4201818159872077,0.0,0.0,0.0,0.0,11.937316141530099,0.09425120597582369,0.8355002277744831,0.871875,0.0
6777,Avg,1.7483946071682281,0.899145420367158,0.0,1.3193272363543658,0.0,0.0,0.0,0.0,11.937316141530099,0.17483946071682283,0.8492491868010701,0.871875,0.0
6778,Avg,2.281018129881728,1.3927725107541145,0.0,2.7120997471084802,0.0,0.0,0.0,0.0,11.937316141530099,0.2281018129881728,0.8882456191276135,0.871875,0.0
6779,Avg,2.6561703502277583,1.7395422147265236,0.0,4.451641961835004,0.0,0.0,0.0,0.0,11.937316141530099,0.26561703502277584,0.9166281355012347,0.871875,0.0
6780,Avg,2.7951156170225846,1.8729377719364488,0.0,6.324579733771452,0.0,0.0,0.0,0.0,11.937316141530099,0.2795115617022585,0.9221778450861358,0.871875,0.0
6781,Avg,2.649223086888017,1.7231504729810796,0.0,8.047730206752533,0.0,0.0,0.0,0.0,11.937316141530099,0.2649223086888017,0.9260726139069372,0.871875,0.0
6782,Avg,2.318070201027015,1.4034653466773483,0.0,9.451195553429882,0.0,0.0,0.0,0.0,11.937316141530099,0.23180702010270152,0.9146048543496669,0.871875,0.0
6783,Avg,1.7182897993626827,0.8031071355180912,0.0,10.254302688947973,0.0,0.0,0.0,0.0,11.937316141530099,0.17182897993626828,0.9151826638445915,0.871875,0.0
6784,Avg,1.032826483174874,0.13773730776905801,0.0,10.392039996717031,0.0,0.0,0.0,0.0,11.937316141530099,0.1032826483174874,0.8950891754058159,0.871875,0.0
6785,Avg,0.4029412737049956,0.0,0.5106328414740156,9.881407155243016,0.0,0.0,0.0,0.0,11.937316141530099,0.04029412737049956,0.8625108310316096,0.96875,0.0
6786,Avg,0.02547329891238478,0.0,0.8962787349996272,8.985128420243388,0.0,0.0,0.0,0.0,11.937316141530099,0.002547329891238478,0.8321241604120492,0.96875,0.0
6787,Avg,0.0,0.0,0.9373408797448799,8.047787540498508,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8436067917703919,0.96875,0.0
6788,Avg,0.0,0.0,0.943955437436849,7.1038321030616585,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.849559893693164,0.96875,0.0
6789,Avg,0.0,0.0,0.9266049560415166,6.177227147020142,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8339444604373649,0.96875,0.0
6790,Avg,0.0,0.0,0.9142724553183945,5.262954691701747,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8228452097865551,0.96875,0.0
6791,Avg,0.0,0.0,0.9063745318782299,4.356580159823517,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8157370786904069,0.96875,0.0
6792,Avg,0.0,0.0,0.9000039990493095,3.456576160774208,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8100035991443785,0.96875,0.0
6793,Avg,0.0,0.0,0.8905375850881064,2.5660385756861013,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8014838265792957,0.96875,0.0
6794,Avg,0.0,0.0,0.8793587841107543,1.6866797915753469,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7914229056996789,0.96875,0.0
6795,Avg,0.0,0.0,0.8433398957876734,0.8433398957876734,0.02152317349160371,0.0,0.0,0.0,11.937316141530099,0.0,0.7805290797005098,1.0,0.0
6796,Avg,0.0,0.0,0.4216699478938367,0.4216699478938367,0.3954304113262517,0.0,0.0,0.0,11.937316141530099,0.0,0.7749333644307047,1.0,0.0
6797,Avg,0.0,0.0,0.21083497394691836,0.21083497394691836,0.5829812826172394,0.0,0.0,0.0,11.937316141530099,0.0,0.7727327591694659,1.0,0.0
6798,Avg,0.0,0.0,0.10541748697345918,0.10541748697345918,0.6931436314653832,0.0,0.0,0.0,11.937316141530099,0.0,0.7880193697414964,1.0,0.0
6799,Avg,0.21768091797856085,0.0,0.041824697587801545,0.06359278938565763,0.5590072627241637,0.0,0.0,0.0,11.937316141530099,0.021768091797856087,0.8143304085317459,1.0,0.0
6800,Avg,0.8585280589417702,0.0222600165085194,0.0,0.08585280589417703,0.0,0.0,0.0,0.0,11.937316141530099,0.08585280589417703,0.8362680424332508,-0.0,0.0
6801,Avg,0.8507919360460313,0.0,0.0,0.08585280589417703,0.0,0.0,0.0,0.0,11.937316141530099,0.08507919360460314,0.8507919360460313,-0.0,0.0
6802,Avg,2.880785315879747,1.9888960212298923,0.0,2.0747488271240693,0.0,0.0,0.0,0.0,11.937316141530099,0.28807853158797475,0.8918892946498549,-0.0,0.0
6803,Avg,0.0,0.0,1.0202012937830307,1.0545475333410383,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.9181811644047275,-0.0,0.0
6804,Avg,3.9761503847786064,3.0547775127890455,0.0,4.109325046130084,0.0,0.0,0.0,0.0,11.937316141530099,0.39761503847786067,0.921372871989561,-0.0,0.0
6805,Avg,4.05257028151576,3.1321642451148994,0.0,7.241489291244983,0.0,0.0,0.0,0.0,11.937316141530099,0.40525702815157605,0.9204060364008607,-0.0,0.0
6806,Avg,3.4828946876569735,2.5742344250209666,0.0,9.81572371626595,0.0,0.0,0.0,0.0,11.937316141530099,0.3482894687656974,0.908660262636007,-0.0,0.0
6807,Avg,2.45238395892868,1.5400787990077376,0.0,11.355802515273687,0.0,0.0,0.0,0.0,11.937316141530099,0.24523839589286803,0.9123051599209426,-0.0,0.0
6808,Avg,1.477451336918317,0.5815136262564111,0.0,11.937316141530099,0.0,0.0,0.0,0.0,11.937316141530099,0.1477451336918317,0.895937710661906,-0.0,0.0
6809,Avg,0.6599900172754238,0.0,0.2216793351014411,11.715636806428657,0.0,0.0,0.0,0.0,11.937316141530099,0.06599900172754239,0.8595014188667208,0.7500000000000001,0.0
6810,Avg,0.048630843378189126,0.0,0.8659315054321258,10.849705300996531,0.0,0.0,0.0,0.0,11.937316141530099,0.004863084337818913,0.8279691982671024,0.7500000000000001,0.0
6811,Avg,0.0,0.0,0.9363015856705642,9.913403715325966,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8426714271035077,0.7500000000000001,0.0
6812,Avg,0.0,0.0,0.9481133158965797,8.965290399429387,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8533019843069216,0.7500000000000001,0.0
6813,Avg,0.0,0.0,0.9267479163200032,8.038542483109383,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8340731246880029,0.7500000000000001,0.0
6814,Avg,0.0,0.0,0.9078163054792082,7.130726177630175,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8170346749312873,0.7500000000000001,0.0
6815,Avg,0.0,0.0,0.903244525650002,6.227481651980173,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8129200730850018,0.7500000000000001,0.0
6816,Avg,0.0,0.0,0.8985764091301849,5.328905242849988,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8087187682171664,0.7500000000000001,0.0
6817,Avg,0.0,0.0,0.8884609161835543,4.440444326666434,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7996148245651988,0.7500000000000001,0.0
6818,Avg,0.0,0.0,0.8802763700239484,3.560167956642485,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7922487330215535,0.7500000000000001,0.0
6819,Avg,0.0,0.0,0.8700449266484339,2.690123029994051,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7830404339835905,0.7500000000000001,0.0
6820,Avg,0.0,0.0,0.8575550479108155,1.8325679820832357,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7717995431197339,0.7500000000000001,0.0
