t,s,Coal,Solar,Wind,Storage injection,Storage generation,unmet,surplus,Load
21,Avg,0.25879022918312267,0.0,0.40385712623191017,0.014213867944398856,0.0,0.0,0.0,0.648433487470634
22,Avg,0.25879022918312267,0.0,0.3525236925832362,0.0,0.006317277274924926,0.0,0.0,0.6169994713137913
23,Avg,0.28842149246998894,0.0,0.29763246037622426,0.0,0.003948349556753827,0.0,0.0,0.5896074674472916
24,Avg,0.328810298249065,0.0,0.23562569796380778,0.0,0.0,0.0,0.0,0.5644359962128728
25,Avg,0.3772300818142554,0.0,0.16955291800665112,0.0,0.0,0.0,0.0,0.5467829998209065
26,Avg,0.3852877211265392,0.0,0.14637661999319515,0.0,0.0019741747783769137,0.0,0.0,0.5334410984202735
27,Avg,0.3826740359711765,0.0,0.14109079751696013,0.0,0.0009870873891884568,0.0,0.0,0.5246532121384062
28,Avg,0.38418045133331746,0.0,0.1380412845243686,0.0,0.0,0.0,0.0,0.522221735857686
29,Avg,0.4061956623275421,0.0,0.12950264834426858,0.0,0.0004935436945942284,0.0,0.0,0.5361424999969455
30,Avg,0.46183341944024947,0.0,0.1236069237342132,0.0,0.0002467718472971142,0.0,0.0,0.5856624378370301
31,Avg,0.527713718760068,0.013760152495230738,0.10856265981445612,0.0,0.0001233859236485571,0.0,0.0,0.6501475784010387
32,Avg,0.4987590794731913,0.09291968145655814,0.13194225887111266,0.0,6.169296182427855e-05,0.0,0.0,0.723676543466504
33,Avg,0.42815257127212986,0.18181954308304887,0.1599977776063297,0.0,3.0846480912139276e-05,0.0,0.0,0.7699976537943294
34,Avg,0.42599499890858483,0.23995232216402365,0.14962943369706014,0.0,1.5423240456069638e-05,0.0,0.0,0.815590635686079
35,Avg,0.42136363651151876,0.28324268956474963,0.13478847082050363,0.0,7.711620228034819e-06,0.0,0.0,0.8394017373549773
36,Avg,0.39803388463333295,0.3123090791052369,0.12320032164781208,0.0,3.8558101140174095e-06,0.0,0.0,0.8335467556154846
37,Avg,0.4093025868308145,0.3033417887150866,0.11506828689025896,0.0,1.9279050570087048e-06,0.0,0.0,0.8277143975507113
38,Avg,0.40544374059696814,0.2878809432148273,0.11527158826538664,0.0,9.639525285043524e-07,0.0,0.0,0.8085971396344578
39,Avg,0.4271471299007935,0.24783735336915588,0.12076071145289512,0.0,4.819762642521762e-07,0.0,0.0,0.7957456285014823
40,Avg,0.47614647330320736,0.1791911993480048,0.13377196660028212,0.0,2.409881321260881e-07,0.0,0.0,0.7891098561408132
41,Avg,0.5239728332755715,0.07606735986127555,0.1746354394396856,0.0,1.2049406606304405e-07,0.0,0.0,0.7746757410211922
42,Avg,0.4443120237541302,0.0012368676400207406,0.3175559443538882,0.0,6.024703303152202e-08,0.0,0.0,0.7631048899703688
43,Avg,0.31826791060468285,0.0,0.4452288853009143,0.0,3.012351651576101e-08,0.0,0.0,0.763496823016762
44,Avg,0.2621890257748687,0.0,0.48344944690220026,0.0,1.5061758257880506e-08,0.0,0.0,0.7456384862326514
45,Avg,0.25879022918312267,0.0,0.4526084839300184,0.0,0.0,0.0,0.0,0.7113987131131411
46,Avg,0.25879022918312267,0.0,0.43248000194111025,0.014213961326674324,0.0,0.0,0.0,0.6770562697975586
47,Avg,0.259004910905357,0.0,0.37529338950607233,0.0,0.0071069881942162905,0.0,0.0,0.640694589786224
48,Avg,0.29159609027440586,0.0,0.31938565208305764,0.0,0.0,0.0,0.0,0.6109817423574635
49,Avg,0.32894927957274034,0.0,0.25981849986555805,0.0,0.0,0.0,0.0,0.5887677794382984
50,Avg,0.36080967398599434,0.0,0.21061969188925517,0.0,0.0,0.0,0.0,0.5714293658752495
51,Avg,0.36377888324418317,0.0,0.19415232199480262,0.0,0.0,0.0,0.0,0.5579312052389858
52,Avg,0.3638020200316283,0.0,0.19374572024032857,0.0,0.0,0.0,0.0,0.5575477402719569
53,Avg,0.3850583966904773,0.0,0.18500378334895512,0.0,0.0035534940971081452,0.0,0.0,0.5732603247268298
54,Avg,0.42503488755409974,0.0,0.19394902128352914,0.0,0.0,0.0,0.0,0.6189839088376289
55,Avg,0.4897190875555631,0.014842411680248887,0.17727835067780312,0.0,0.0,0.0,0.0,0.6818398499136151
56,Avg,0.42413994219106976,0.10637061704178367,0.22281774352769415,0.0,0.0,0.0,0.0,0.7533283027605475
57,Avg,0.321393457210637,0.20825758888849216,0.26510432267372014,0.0,0.0,0.0,0.0,0.7947553687728494
58,Avg,0.28196054167585594,0.29684823360497775,0.2524996689488801,0.0,0.0,0.0,0.0,0.8313084442297138
59,Avg,0.2854772522309877,0.3322535698005714,0.23684550289530265,0.0,0.0,0.0,0.0,0.8545763249268618
60,Avg,0.280236142088604,0.344931463110784,0.2244441502136631,0.0,0.0,0.0,0.0,0.8496117554130511
61,Avg,0.29060138388358814,0.33828329954567254,0.21122959435500263,0.0,0.0,0.0,0.0,0.8401142777842634
62,Avg,0.2988220216067214,0.3140097721102655,0.20452066590407209,0.0,0.0,0.0,0.0,0.817352459621059
63,Avg,0.3559446485269747,0.2467550941841377,0.20533386941302012,0.0,0.0,0.0,0.0,0.8080336121241326
64,Avg,0.4128694640088476,0.17207921041788554,0.2118394968207501,0.0,0.0,0.0,0.0,0.7967881712474832
65,Avg,0.4712812720909383,0.07807726977630924,0.23094977795332017,0.0,0.0,0.0,0.0,0.7803083198205677
66,Avg,0.49216609039407433,0.0013914760950233332,0.2775056750234327,0.0,0.0,0.0,0.0,0.7710632415125304
67,Avg,0.4487105874243118,0.0,0.3281275893063582,0.0,0.0,0.0,0.0,0.77683817673067
68,Avg,0.43114817060562716,0.0,0.33605632302071076,0.0,0.0,0.0,0.0,0.7672044936263379
69,Avg,0.3924430329226,0.0,0.3366662258183853,0.0,0.0,0.0,0.0,0.7291092587409853
70,Avg,0.3613619937604137,0.0,0.33138040301022315,0.0,0.0,0.0,0.0,0.6927423967706369
71,Avg,0.34712827457380085,0.0,0.30942391026018917,0.0,0.0,0.0,0.0,0.65655218483399
72,Avg,0.34347276449325825,0.0,0.2807584887272977,0.0,0.0,0.0,0.0,0.624231253220556
73,Avg,0.3544980632692246,0.0,0.24396103276878012,0.0,0.0,0.0,0.0,0.5984590960380047
74,Avg,0.3542041375666204,0.0,0.22729036216305407,0.0,0.0,0.0,0.0,0.5814944997296745
75,Avg,0.3518834199781201,0.0,0.21590551436549021,0.0,0.0,0.0,0.0,0.5677889343436103
76,Avg,0.3611169924538121,0.0,0.2004546486912591,0.0,0.0017767470485540726,0.0,0.0,0.5631707134887699
77,Avg,0.3884835475040069,0.0,0.19008630511391672,0.0,0.0,0.0,0.0,0.5785698526179236
78,Avg,0.44272050739902097,0.0,0.18175096964509013,0.0,0.0,0.0,0.0,0.6244714770441111
79,Avg,0.5054799326284769,0.016233887775272217,0.16731660852300764,0.0,0.0,0.0,0.0,0.6890304289267568
80,Avg,0.44691856275887604,0.11997616108201183,0.1904929065364636,0.0,0.0,0.0,0.0,0.7573876303773515
81,Avg,0.3391977689345045,0.23670554460896923,0.22200454001874614,0.0,0.0,0.0,0.0,0.7979078535622198
82,Avg,0.3127155193166533,0.3008680534350452,0.2230210442389676,0.0,0.0,0.0,0.0,0.8366046169906661
83,Avg,0.29911495010488914,0.33673721499564657,0.2134659038386461,0.0,0.0,0.0,0.0,0.8493180689391818
84,Avg,0.29266999920688297,0.3504973674908773,0.1996414455142382,0.0,0.0,0.0,0.0,0.8428088122119984
85,Avg,0.2967269147709677,0.3463229392058073,0.1900863051139167,0.0,0.0,0.0,0.0,0.8331361590906917
86,Avg,0.3072531992846106,0.3208125441303796,0.18622358861237714,0.0,0.0,0.0,0.0,0.8142893320273673
87,Avg,0.3357103463652492,0.2702555793445318,0.19333911881778168,0.0,0.0,0.0,0.0,0.7993050445275627
88,Avg,0.388614599436932,0.19635273785329257,0.20391076310639752,0.0,0.0,0.0,0.0,0.7888781003966221
89,Avg,0.4631324845482184,0.0916828138165374,0.2203781330008501,0.0,0.0,0.0,0.0,0.7751934313656059
90,Avg,0.47679163100573374,0.002009909915033703,0.28645091295800673,0.0,0.0,0.0,0.0,0.7652524538787742
91,Avg,0.43283706133776645,0.0,0.3443916581576102,0.0,0.0,0.0,0.0,0.7772287194953766
92,Avg,0.4010322166320396,0.0,0.3661448505282978,0.0,0.0,0.0,0.0,0.7671770671603374
93,Avg,0.3717378134849871,0.0,0.35984252349991414,0.0,0.0,0.0,0.0,0.7315803369849012
94,Avg,0.35950684401440786,0.0,0.3352431195117627,0.0,0.0,0.0,0.0,0.6947499635261706
95,Avg,0.3655392280432059,0.0,0.2945829473836327,0.0,0.0,0.0,0.0,0.6601221754268386
96,Avg,0.382429072459274,0.0,0.24294452888048573,0.0,0.0,0.0,0.0,0.6253736013397597
97,Avg,0.40364751550655764,0.0,0.19252591530883367,0.0,0.0,0.0,0.0,0.5961734308153913
98,Avg,0.4200618799332496,0.0,0.15816806987716014,0.0,0.0,0.0,0.0,0.5782299498104098
99,Avg,0.4185190736954133,0.0,0.14759642492469008,0.0,0.0,0.0,0.0,0.5661154986201034
100,Avg,0.43056254693714036,0.0,0.13336536451388104,0.0,0.0,0.0,0.0,0.5639279114510214
101,Avg,0.4570168645660505,0.0,0.11994750761201997,0.0,0.0,0.0,0.0,0.5769643721780705
102,Avg,0.5116928384394559,0.0,0.11039236754362561,0.0,0.0,0.0,0.0,0.6220852059830815
103,Avg,0.5705270907593982,0.015615453955261848,0.09697451064176456,0.0,0.0,0.0,0.0,0.6831170553564246
104,Avg,0.5565160728328636,0.11410103979191331,0.089045776927412,0.0,0.0,0.0,0.0,0.759662889552189
105,Avg,0.42535065559070745,0.22820207958382663,0.14922283161065902,0.0,0.0,0.0,0.0,0.8027755667851931
106,Avg,0.3592810551926061,0.3014864872550555,0.1774816513890766,0.0,0.0,0.0,0.0,0.8382491938367381
107,Avg,0.34419056925838953,0.3401386010057037,0.17077272327007317,0.0,0.0,0.0,0.0,0.8551018935341664
108,Avg,0.3480573962181399,0.35188884358590067,0.15633836214799066,0.0,0.0,0.0,0.0,0.8562846019520313
109,Avg,0.3502227302418838,0.34848745757584365,0.14536011544104657,0.0,0.0,0.0,0.0,0.844070303258774
110,Avg,0.3682059838843873,0.31942106803535625,0.13966769121033754,0.0,0.0,0.0,0.0,0.827294743130081
111,Avg,0.400019647321234,0.27582148372462517,0.1372280813473477,0.0,0.0,0.0,0.0,0.8130692123932068
112,Avg,0.4609745169555812,0.195425087123277,0.14617331861806745,0.0,0.0,0.0,0.0,0.8025729226969257
113,Avg,0.4997874394791213,0.08658073480145183,0.1992348437597642,0.0,0.0,0.0,0.0,0.7856030180403373
114,Avg,0.41123587027339564,0.002009909915033703,0.36146893084973736,0.0,0.0,0.0,0.0,0.7747147110381667
115,Avg,0.2942530761781948,0.0,0.4816197395049579,0.0,0.0,0.0,0.0,0.7758728156831527
116,Avg,0.2589788295969996,0.0,0.5031696308324449,0.0,0.0,0.0,0.0,0.7621484604294445
117,Avg,0.25879022918312267,0.0,0.4824329430139059,0.010012945049014899,0.0,0.0,0.0,0.7312102271480136
118,Avg,0.25879022918312267,0.0,0.4383166558067833,0.0,0.0005454701302940457,0.0,0.0,0.6975978081071706
119,Avg,0.277020388815726,0.0,0.3893211485417538,0.0,0.0,0.0,0.0,0.6663415373574798
120,Avg,0.2927220200651494,0.0,0.3403256412767243,0.0,0.0,0.0,0.0,0.6330476613418737
121,Avg,0.3168908674750374,0.0,0.2856377094490587,0.0,0.0,0.0,0.0,0.6025285769240961
122,Avg,0.35321848710156434,0.0,0.2274936632062546,0.0,0.0,0.0,0.0,0.580712150307819
123,Avg,0.38405362334093196,0.0,0.18337737666298615,0.0,0.0,0.0,0.0,0.5674310000039181
124,Avg,0.4142476347037768,0.0,0.14922283194258612,0.0,0.0,0.0,0.0,0.5634704666463629
125,Avg,0.46190565510116877,0.0,0.1181178002147776,0.0,0.0,0.0,0.0,0.5800234553159463
126,Avg,0.5306258884238598,0.0,0.09534810395579564,0.0,0.0,0.0,0.0,0.6259739923796555
127,Avg,0.5893034481433843,0.01685232159528259,0.07908403510454363,0.0,0.0,0.0,0.0,0.6852398048432106
128,Avg,0.5209727118939211,0.10559757476677072,0.128079542037646,0.0,0.0,0.0,0.0,0.7546498286983379
129,Avg,0.4438470027132765,0.17424372878792185,0.18134436755868902,0.0,0.0,0.0,0.0,0.7994350990598873
130,Avg,0.31106630196404794,0.23577789387895365,0.2799452852183496,0.0,0.0,0.0,0.0,0.8267894810613512
131,Avg,0.2692871958658523,0.29190076304489476,0.28360470100861573,0.0,0.0,0.0,0.0,0.8447926599193628
132,Avg,0.2803142795164373,0.29777588433499325,0.26978024268420786,0.0,0.0,0.0,0.0,0.8478704065356384
133,Avg,0.2960319524148998,0.28355190647475476,0.2585986949340632,0.0,0.005622110983637463,0.0,0.0,0.8432424537089914
134,Avg,0.31094267826769656,0.2636074157794203,0.25453267772125016,0.0,0.0,0.0,0.0,0.8290827717683671
135,Avg,0.3528624250048302,0.20037255768335993,0.2606317037064332,0.0,0.0,0.0,0.0,0.8138666863946233
136,Avg,0.3788877909468265,0.13914760950233332,0.27933538308452927,0.0,0.0,0.0,0.0,0.7973707835336891
137,Avg,0.4015780163688129,0.06230720736604481,0.3197922541694587,0.0,0.0,0.0,0.0,0.7836774779043164
138,Avg,0.3608055443048874,0.0013914760950233332,0.4102611370715663,0.0,0.0,0.0,0.0,0.7724581574714771
139,Avg,0.3092771126045901,0.0,0.46799858155989627,0.0,0.0,0.0,0.0,0.7772756941644864
140,Avg,0.2821860563917568,0.0,0.4785702265123663,0.0,0.0,0.0,0.0,0.7607562829041231
141,Avg,0.2669386144951313,0.0,0.4655589713649793,0.0,0.0,0.0,0.0,0.7324975858601106
142,Avg,0.2606374028649154,0.0,0.4425859740627968,0.0,0.0028110554918187314,0.0,0.0,0.7057533268703491
143,Avg,0.25879022918312267,0.0,0.4242888964391747,0.009562639388213612,0.0,0.0,0.0,0.6735164862340838
144,Avg,0.26062798733734016,0.0,0.3728537786473012,0.0,0.006186847440016172,0.0,0.0,0.6390499286806559
145,Avg,0.26823311989763393,0.0,0.3411388447856724,0.0,0.0,0.0,0.0,0.6093719646833063
146,Avg,0.3009587861528444,0.0,0.2834013999654152,0.0,0.003093423720008086,0.0,0.0,0.5871442674662668
147,Avg,0.33460549968614545,0.0,0.24009831659916764,0.0,0.0,0.0,0.0,0.5747038162853131
148,Avg,0.3707796175253739,0.0,0.19801503816441504,0.0,0.0,0.0,0.0,0.5687946556897889
149,Avg,0.4166082848839687,0.0,0.16548690079383813,0.0,0.0,0.0,0.0,0.5820951856778068
150,Avg,0.47207468838885236,0.0,0.15186574318070364,0.0,0.0,0.0,0.0,0.623940431569556
151,Avg,0.5257013901516092,0.01978988224033185,0.13478847082050363,0.0,0.0,0.0,0.0,0.6802797432124447
152,Avg,0.544481724201648,0.11131808760186665,0.09331509485149846,0.0,0.0,0.0,0.0,0.7491149066550131
153,Avg,0.495038810220614,0.18661240518812922,0.11262867702726911,0.0,0.0,0.0,0.0,0.7942798924360124
154,Avg,0.43637588868617794,0.24891961255417402,0.13316206380260756,0.0,0.0,0.0,0.0,0.8184575650429595
155,Avg,0.4069926369678258,0.2881901601248325,0.14840962843363809,0.0,0.0,0.0,0.0,0.8435924255262964
156,Avg,0.3952607192380432,0.312309079105237,0.1380412845243686,0.0,0.001546711860004043,0.0,0.0,0.8470031235416524
157,Avg,0.4077397929029348,0.3140097721102655,0.11872770268052506,0.0,0.0,0.0,0.0,0.8404772676937253
158,Avg,0.43182939069673326,0.2837065149297574,0.10652965104208605,0.0,0.0,0.0,0.0,0.8220655566685767
159,Avg,0.4670584590865118,0.22758364576381626,0.11079896896617249,0.0,0.0,0.0,0.0,0.8054410738165005
160,Avg,0.4960213198485802,0.16326652848273773,0.13377196660028212,0.0,0.0,0.0,0.0,0.7930598149316
161,Avg,0.5002728170374222,0.07374823303623665,0.20126785253213425,0.0,0.0007733559300020214,0.0,0.0,0.7759849229427949
162,Avg,0.39951481049394605,0.0023191268250388887,0.37000756702983734,0.0,0.0,0.0,0.0,0.7718415043488223
163,Avg,0.3059037935729961,0.0,0.46860848402564376,0.0,0.0,0.0,0.0,0.7745122775986398
164,Avg,0.28176148823402586,0.0,0.47775702267149117,0.0,0.0,0.0,0.0,0.759518510905517
165,Avg,0.27063900072631225,0.0,0.45966324609106973,0.0,0.0,0.0,0.0,0.730302246817382
166,Avg,0.2795388894318747,0.0,0.42774501118624025,0.0,0.0,0.0,0.0,0.707283900618115
167,Avg,0.280165797285606,0.0,0.3937937675090407,0.0,0.0,0.0,0.0,0.6739595647946467
168,Avg,0.2735286858881907,0.0,0.36370524000145377,0.0,0.0,0.0,0.0,0.6372339258896444
169,Avg,0.2799455593829118,0.0,0.3291440938585068,0.0,0.0,0.0,0.0,0.6090896532414186
170,Avg,0.2842189611845583,0.0,0.3045446895384282,0.0,0.0,0.0,0.0,0.5887636507229865
171,Avg,0.2925261874757171,0.0,0.2854344084058581,0.0,0.0003866779650010107,0.0,0.0,0.5783086060500762
172,Avg,0.3092224708175525,0.0,0.2636812163670976,0.0,0.00019333898250050536,0.0,0.0,0.5730776922689006
173,Avg,0.3422007640279826,0.0,0.2439610331007072,0.0,9.666949125025268e-05,0.0,0.0,0.586248799670815
174,Avg,0.4047333932518738,0.0,0.21834512456040717,0.0,4.833474562512634e-05,0.0,0.0,0.6231220190833435
175,Avg,0.4683390162340487,0.020099099150337033,0.17849815594122517,0.0,2.416737281256317e-05,0.0,0.0,0.6669580219611423
176,Avg,0.4831165709537799,0.1312625782972011,0.11120557105257363,0.0,1.2083686406281585e-05,0.0,0.0,0.7255955956213204
177,Avg,0.4819768780897302,0.23175807404888624,0.06261666521009107,0.0,6.0418432031407926e-06,0.0,0.0,0.7763570550075903
178,Avg,0.4529277704732914,0.2846341656597729,0.07867743301814252,0.0,3.0209216015703963e-06,0.0,0.0,0.8162420879806482
179,Avg,0.4425287468481567,0.3118452537402292,0.08274345056288264,0.0,1.5104608007851981e-06,0.0,0.0,0.8371188105659892
180,Avg,0.45278639297862194,0.30627934936013584,0.07827083126366849,0.0,7.552304003925991e-07,0.0,0.0,0.8373372533097867
181,Avg,0.45325274597034565,0.30225952953006846,0.07339161054190746,0.0,3.7761520019629954e-07,0.0,0.0,0.8289042258960018
182,Avg,0.4459810446635413,0.286489467119804,0.07196850456721197,0.0,1.8880760009814977e-07,0.0,0.0,0.8044391862773973
183,Avg,0.44966429840935995,0.2515479562892181,0.08030384003603855,0.0,9.440380004907488e-08,0.0,0.0,0.7815161796980367
184,Avg,0.48483791475403826,0.1790365908930022,0.10348013804949453,0.0,4.720190002453744e-08,0.0,0.0,0.767354686178245
185,Avg,0.5109167735407225,0.08457082488641814,0.15267894635772455,0.0,2.360095001226872e-08,0.0,0.0,0.7481665660257202
186,Avg,0.4409046756238446,0.0026283437350440733,0.2917367354342417,0.0,1.180047500613436e-08,0.0,0.0,0.7352697654135579
187,Avg,0.3125164130732134,0.0,0.4263219052115447,0.0,5.90023750306718e-09,0.0,0.0,0.7388383235949718
188,Avg,0.25879022918312267,0.0,0.4702860419651157,0.0,0.0,0.0,0.0,0.7290762711482384
189,Avg,0.25879022918312267,0.0,0.4555788914485819,0.02842794687662766,0.014213976388432581,0.0,0.0,0.6987337525046662
190,Avg,0.25879022918312267,0.0,0.4047177209459931,0.0,0.0071069881942162905,0.0,0.0,0.6699042395039104
191,Avg,0.25879022918312267,0.0,0.37865309030337446,0.0,0.0035534940971081452,0.0,0.0,0.6406414641738944
192,Avg,0.25879022918312267,0.0,0.3629761518332586,0.010660482291324436,0.0,0.0,0.0,0.6111058987250568
193,Avg,0.25879022918312267,0.0,0.3252352572922381,0.0,0.0,0.0,0.0,0.5840254864753608
194,Avg,0.25879022918312267,0.0,0.30734528106731895,0.0,0.0,0.0,0.0,0.5661355102504416
195,Avg,0.26613079172280585,0.0,0.28238489574519365,0.0,0.0071069881942162905,0.0,0.0,0.5549119768427941
196,Avg,0.3229302533774874,0.0,0.22972997268989812,0.0,0.0,0.0,0.0,0.5526602260673855
197,Avg,0.38047512640550746,0.0,0.18480048230575458,0.0,0.0035534940971081452,0.0,0.0,0.5684737533986594
198,Avg,0.4547438933928074,0.0,0.15816806987716014,0.0,0.0017767470485540726,0.0,0.0,0.6145110356136663
199,Avg,0.5182405108409752,0.021335966790357774,0.13885448803331663,0.0,0.0008883735242770363,0.0,0.0,0.6792305018364989
200,Avg,0.5256196342421044,0.1354370065822711,0.09534810362386852,0.0,0.00044418676213851815,0.0,0.0,0.7568045125341687
201,Avg,0.5106965394221359,0.22897512185883956,0.05977045292877299,0.0,0.00022209338106925908,0.0,0.0,0.7996419982527109
202,Avg,0.48702687167774816,0.29004546158486366,0.057534143777056596,0.0,0.00011104669053462954,0.0,0.0,0.8347064190611495
203,Avg,0.480481172424366,0.3223586286804055,0.04940210935143059,0.0,5.552334526731477e-05,0.0,0.0,0.8522918814669427
204,Avg,0.4671562286652913,0.32746070769549107,0.05306152447784247,0.0,2.7761672633657385e-05,0.0,0.0,0.8477034463439952
205,Avg,0.4588482421799582,0.31756576657532515,0.06058365643772101,0.0,1.3880836316828692e-05,0.0,0.0,0.8370101579456894
206,Avg,0.4617949630732711,0.28587103329979363,0.06912229261782102,0.0,6.940418158414346e-06,0.0,0.0,0.8167945353672283
207,Avg,0.4842868982195361,0.23345876705391477,0.08050714107923912,0.0,3.470209079207173e-06,0.0,0.0,0.7982559295408612
208,Avg,0.533362606956604,0.16264809466272737,0.09860091765966061,0.0,1.7351045396035865e-06,0.0,0.0,0.7946131808730775
209,Avg,0.5668561127909286,0.0748304922212548,0.14414031017762452,0.0,8.675522698017933e-07,0.0,0.0,0.7858276959868508
210,Avg,0.5120279106578642,0.002009909915033703,0.26246141110367555,0.0,4.3377613490089663e-07,0.0,0.0,0.7764996220750949
211,Avg,0.38328117439281967,0.0,0.39257396224561875,0.0,2.1688806745044832e-07,0.0,0.0,0.7758553318376992
212,Avg,0.28707447125706304,0.0,0.46901508611204484,0.0,1.0844403372522416e-07,0.0,0.0,0.7560896549687383
213,Avg,0.25879022918312267,0.0,0.46476771904253456,0.0,0.0,0.0,0.0,0.7235579482256572
214,Avg,0.25879022918312267,0.0,0.45238233859006505,0.014213867944398856,0.0,0.0,0.0,0.6969586998287889
215,Avg,0.2710438273605646,0.0,0.39216736082307185,0.0,0.0071069881942162905,0.0,0.0,0.6696074775584311
216,Avg,0.30299475626510214,0.0,0.3342266149596142,0.0,0.0,0.0,0.0,0.6372213712247163
217,Avg,0.326666807295213,0.0,0.2864509132899338,0.0,0.0,0.0,0.0,0.6131177205851468
218,Avg,0.3540476002954188,0.0,0.23887851166767274,0.0,0.0,0.0,0.0,0.5929261119630915
219,Avg,0.3709739594634333,0.0,0.20838338240561166,0.0,0.0,0.0,0.0,0.579357341869045
220,Avg,0.39070992311805797,0.0,0.18398727879680654,0.0,0.0,0.0,0.0,0.5746972019148645
221,Avg,0.4277718717281205,0.0,0.15959117551992852,0.0,0.0,0.0,0.0,0.587363047248049
222,Avg,0.48328947129388744,0.0,0.14597001823872116,0.0,0.0035534940971081452,0.0,0.0,0.6324576342200059
223,Avg,0.5357362278520381,0.016079279320269625,0.13641487783839967,0.0,0.0,0.0,0.0,0.6882303850107074
224,Avg,0.49219221400290114,0.10992661150684331,0.16040437902887653,0.0,0.0,0.0,0.0,0.762523204538621
225,Avg,0.3727389898815346,0.18522092909310586,0.24579074082987667,0.0,0.0,0.0,0.0,0.8037506598045171
226,Avg,0.3562216152938853,0.23330415859891218,0.2449775376528558,0.0,0.0,0.0,0.0,0.8345033115456533
227,Avg,0.3598818421071847,0.26669958487947215,0.22729036216305404,0.0,0.0,0.0,0.0,0.8538717891497108
228,Avg,0.3630013655901405,0.2850979910247807,0.2049272676585461,0.0,0.0,0.0,0.0,0.8530266242734672
229,Avg,0.3856828875067315,0.27968669509968996,0.17992126158399355,0.0,0.0,0.0,0.0,0.8452908441904151
230,Avg,0.41507886759624324,0.25263021547423625,0.1620307863786997,0.0,0.0,0.0,0.0,0.8297398694491792
231,Avg,0.44348545229779646,0.21181358335355183,0.15938787480865504,0.0,0.0,0.0,0.0,0.8146869104600033
232,Avg,0.47837570611298597,0.14842411680248885,0.17971796087272007,0.0,0.0,0.0,0.0,0.8065177837881948
233,Avg,0.48245683038604453,0.06060651436101628,0.2492468555769422,0.0,0.0,0.0,0.0,0.792310200324003
234,Avg,0.3874400730808615,0.0018553014600311108,0.38891454678727977,0.0,0.0,0.0,0.0,0.7782099213281723
235,Avg,0.31153313934168686,0.0,0.4623061576611143,0.0,0.0,0.0,0.0,0.7738392970028012
236,Avg,0.2857691536037059,0.0,0.46921838715524544,0.0,0.0,0.0,0.0,0.7549875407589514
237,Avg,0.25879022918312267,0.0,0.4614929541521663,0.0012253241508544122,0.0,0.0,0.0,0.7190578591844345
238,Avg,0.25879022918312267,0.0,0.4395364614021324,0.004710059412198986,0.0,0.0,0.0,0.693616631173056
239,Avg,0.2968217250786969,0.0,0.3714306726726057,0.0,0.004744438830080772,0.0,0.0,0.6725223926983753
240,Avg,0.3433064700421138,0.0,0.2960060533583282,0.0,0.0,0.0,0.0,0.639312523400442
241,Avg,0.37946345234477374,0.0,0.23115307899652074,0.0,0.002372219415040386,0.0,0.0,0.6127515288148307
242,Avg,0.414947638302787,0.0,0.17931135945017318,0.0,0.001186109707520193,0.0,0.0,0.5953264964897284
243,Avg,0.44045123914869516,0.0,0.14373370842315053,0.0,0.0,0.0,0.0,0.5841849475718457
244,Avg,0.456298402075378,0.0,0.12421682619996066,0.0,0.0005930548537600965,0.0,0.0,0.5810489776437228
245,Avg,0.48578133451535815,0.0,0.10693625246463294,0.0,0.0002965274268800482,0.0,0.0,0.5929844616641832
246,Avg,0.5417375450232139,0.0,0.09473820149004816,0.0,0.0001482637134400241,0.0,0.0,0.6366091838553581
247,Avg,0.5837070294512476,0.021335966790357774,0.08335335269670298,0.0,7.413185672001206e-05,0.0,0.0,0.6884630676093564
248,Avg,0.5368117922673078,0.13172640366220886,0.08619956497802105,0.0,3.706592836000603e-05,0.0,0.0,0.7547711202430617
249,Avg,0.44137314275876216,0.21382349326858552,0.13926108978779064,0.0,1.8532964180003014e-05,0.0,0.0,0.7944744054829003
250,Avg,0.4003777479114077,0.2875717263048222,0.14414031017762455,0.0,9.266482090001507e-06,0.0,0.0,0.8320981242277354
251,Avg,0.4007552264763915,0.3273060992404885,0.12970594938746915,0.0,4.6332410450007535e-06,0.0,0.0,0.8577714450212897
252,Avg,0.39173948637993244,0.3461683307508047,0.11771119846030359,0.0,2.3166205225003768e-06,0.0,0.0,0.8556211005495109
253,Avg,0.4015623183453838,0.34106625173571925,0.10978246507787816,0.0,1.1583102612501884e-06,0.0,0.0,0.8524120776382164
254,Avg,0.407040305963292,0.3140097721102655,0.11140887176384709,0.0,5.791551306250942e-07,0.0,0.0,0.8324594710770221
255,Avg,0.4363572890708396,0.2673180186994826,0.11974420690074655,0.0,2.895775653125471e-07,0.0,0.0,0.8234197752908775
256,Avg,0.47787724141573973,0.19202370111321998,0.1449535140184997,0.0,1.4478878265627355e-07,0.0,0.0,0.8148545868573639
257,Avg,0.48928967270934726,0.08658073480145183,0.2197682305351026,0.0,7.239439132813677e-08,0.0,0.0,0.795638703200854
258,Avg,0.3718569334134909,0.0024737352800414812,0.40355220895256283,0.0,3.619719566406839e-08,0.0,0.0,0.7778829102235713
259,Avg,0.28325950998732047,0.0,0.49544419782936583,0.0,1.8098597832034193e-08,0.0,0.0,0.7787037241054243
260,Avg,0.25879022918312267,0.0,0.5015837663593341,1.1499393642321936e-05,0.0,0.0,0.0,0.7603624961488145
